vessel_id,registry_count,reg_mmsi,reg_flag,reg_name,reg_imo,reg_geartype,reg_owner,ais_mmsi,ais_flag,ais_name,ais_match_fields,ais_msg_count,no_registry,flag_mismatch,name_mismatch,no_match,no_shipname,mmsi_history_count,mmsi_history,parse_error
acd709d9c-cc81-61c8-488f-2cf97a677ee9,0.0,,,,,[],,412936042,CHN,MINLIANYU60936-4299%,NO_MATCH,518.0,True,False,False,True,False,1.0,['412936042'],
aea57efa1-17e0-466e-1182-f71210c4a52b,0.0,,,,,[],,412645511,CHN,MINLIANYU60455-1199%,NO_MATCH,19863.0,True,False,False,True,False,1.0,['412645511'],
983c134bb-b428-a202-a135-8eb65388d1ee,0.0,,,,,[],,414405380,CHN,BAI TONG 9,NO_MATCH,2404186.0,True,False,False,True,False,1.0,['414405380'],
56a765b3d-dfc8-9da1-3d42-1c8397538a5c,0.0,,,,,[],,412450541,CHN,MINLIANYUYUN61899,NO_MATCH,256961.0,True,False,False,True,False,1.0,['412450541'],
b7b62fe2a-a728-546a-e534-0d2635e02331,0.0,,,,,[],,412428130,CHN,MINLIANYU60428-99%,NO_MATCH,330.0,True,False,False,True,False,1.0,['412428130'],
590724264-4f9b-3410-a69c-e9c53ec9d7e9,0.0,,,,,[],,412444797,CHN,MINLIANYU60762,NO_MATCH,213000.0,True,False,False,True,False,1.0,['412444797'],
42f5e11aa-a684-c1af-b567-05e7851a59ce,0.0,,,,,[],,412619777,CHN,MINLIANYU60197-7799%,NO_MATCH,1330.0,True,False,False,True,False,1.0,['412619777'],
2234ed955-54a8-491d-93db-43438e7fa9af,1.0,414760000,CHN,XINHUIZHOU,9523108,['CARGO'],COSCO SHIPPING DEVELOPMENT,414760000,CHN,XIN HUI ZHOU,SEVERAL_FIELDS,7008642.0,False,False,True,False,False,1.0,['414760000'],
2d0f4bbd3-300c-4d3a-ae89-18252d0e6443,0.0,,,,,[],,412008552,CHN,CHUANMING00855-2-95%,NO_MATCH,534.0,True,False,False,True,False,1.0,['412008552'],
4b7a32d0a-a154-1972-b6c0-b253ea81ae9b,0.0,,,,,[],,414855000,CHN,JIU HUA FA ZHAN,NO_MATCH,2105677.0,True,False,False,True,False,1.0,['414855000'],
b9693712a-a7e5-d99c-16f1-17e47ee97307,0.0,,,,,[],,412176608,CHN,TIELONG61766-08-99%,NO_MATCH,22811.0,True,False,False,True,False,1.0,['412176608'],
29c700804-4116-28cf-8b9a-11aaa4d70b98,0.0,,,,,[],,412197109,CHN,MINLIANYU6019710990%,NO_MATCH,580.0,True,False,False,True,False,1.0,['412197109'],
27508b07c-c0bc-afe6-1906-7665741b568e,0.0,,,,,[],,412441627,CHN,MINLIANYU61915,NO_MATCH,225447.0,True,False,False,True,False,1.0,['412441627'],
edfda1c5e-e9ec-f42f-83b8-7f3cd0570bd7,0.0,,,,,[],,412442121,CHN,MIN XIA YU YUN 02308,NO_MATCH,401475.0,True,False,False,True,False,1.0,['412442121'],
7ea999ac9-99ae-bed8-292c-683bd7a0a7a5,0.0,,,,,[],,412441153,CHN,MINLIANYUYUN60979,NO_MATCH,1918339.0,True,False,False,True,False,1.0,['412441153'],
da1b60dfa-af74-339a-cb8e-3168ce63fefe,0.0,,,,,[],,412445779,CHN,MINLIANYU60482,NO_MATCH,703516.0,True,False,False,True,False,1.0,['412445779'],
41946a818-82e1-68c1-196a-3c6d0a51de02,1.0,412379370,CHN,SHANYI,9646388,['TANKER'],CSIC IMC SHIPPING,412379370,CHN,SHAN YI,SEVERAL_FIELDS,4641306.0,False,False,True,False,False,1.0,['412379370'],
b96b42a67-7a82-a0c4-3aad-ac95bcbcd1cd,0.0,,,,,[],,412619778,CHN,MINLIANYU60197-7899%,NO_MATCH,750.0,True,False,False,True,False,1.0,['412619778'],
b15ccf2cc-c5ec-bd10-bfaf-1de513a62a68,0.0,,,,,[],,412532582,CHN,MINLONGYUYUN60966,NO_MATCH,16423.0,True,False,False,True,False,1.0,['412532582'],
6ca69c9d9-9389-e639-2253-56adba461254,0.0,,,,,[],,414835000,CHN,JIU HUA FEN YONG,NO_MATCH,2353236.0,True,False,False,True,False,1.0,['414835000'],
206a4cf4b-ba1f-6d99-74eb-13a7dca00c7e,1.0,412658000,CHN,TIANSHENGHE,9437543,['CARGO'],COSCO SHIPPING LINES,412658000,CHN,TIAN SHENG HE,SEVERAL_FIELDS,6587877.0,False,False,True,False,False,1.0,['412658000'],
9bb6f2b55-5237-ca6d-a5c9-7db68f7cb02f,0.0,,,,,[],,412442175,CHN,MIN LIAN YU 61733,NO_MATCH,218120.0,True,False,False,True,False,1.0,['412442175'],
a3657fade-e24b-e0ed-49f8-667c0a43d1e9,0.0,,,,,[],,412441186,CHN,MINLIANYU61745,NO_MATCH,14823.0,True,False,False,True,False,1.0,['412441186'],
c72422c19-9343-d917-ca00-7429dae8eaaa,0.0,,,,,[],,412452127,CHN,MINSHIYU07573,NO_MATCH,924065.0,True,False,False,True,False,1.0,['412452127'],
09c07a955-5f03-d0db-cdd1-f524946e05b1,0.0,,,,,[],,412641602,CHN,MINLIANYU60416-0299%,NO_MATCH,1072.0,True,False,False,True,False,1.0,['412641602'],
79483949d-d9a7-66b1-e135-d21b701ca682,0.0,,,,,[],,412617407,CHN,MINLIANYU60174-7-99%,NO_MATCH,924.0,True,False,False,True,False,1.0,['412617407'],
e9f706262-2a57-c7f0-cab9-32179b58baab,0.0,,,,,[],,412450692,CHN,MINSHIYU06299,NO_MATCH,64879.0,True,False,False,True,False,1.0,['412450692'],
8cae86fae-e5cd-bd76-8b45-7531002e6ead,0.0,,,,,[],,412173719,CHN,TIELONG61737-19-91%,NO_MATCH,3261.0,True,False,False,True,False,1.0,['412173719'],
fa6379670-088e-d672-41f8-536593d813b5,0.0,,,,,[],,412855514,CHN,MINLIANYU60866-14,NO_MATCH,1857.0,True,False,False,True,False,1.0,['412855514'],
9023f99ba-a9ff-261f-de6b-5858af589a83,0.0,,,,,[],,412647939,CHN,MINLIANYU60479-3936%,NO_MATCH,52.0,True,False,False,True,False,1.0,['412647939'],
f66a3fae1-1172-5052-14f7-f96309de6da9,0.0,,,,,[],,412191873,CHN,TIELONG61918-73-47%,NO_MATCH,3699.0,True,False,False,True,False,1.0,['412191873'],
142a13715-57a9-85be-300c-51cbf6d441cf,0.0,,,,,[],,412197701,CHN,TIELONG61977-01-74%,NO_MATCH,4794.0,True,False,False,True,False,1.0,['412197701'],
ebd469c5c-cdbb-213f-408c-6b9830800cd6,1.0,414032000,CHN,BEILUNHAI72,9140542,['CARGO'],NINGBO LONGSHENG SHPG,414032000,CHN,BEI LUN HAI 72,SEVERAL_FIELDS,3784291.0,False,False,True,False,False,1.0,['414032000'],
28ce71cfe-ee91-8535-c449-28ee292166c2,0.0,,,,,[],,412450655,CHN,MINSHIYU06058,NO_MATCH,312816.0,True,False,False,True,False,1.0,['412450655'],
859888261-1303-c0b0-b1bf-e0612f6bf674,0.0,,,,,[],,412449672,CHN,MINFUDINGYUYUN08701,NO_MATCH,12903.0,True,False,False,True,False,1.0,['412449672'],
299e3a721-189d-2781-2d39-d3c8ae5b50b2,1.0,412702640,CHN,HUAHANG1,9388285,['CARGO'],CDB LEASING,412702640,CHN,HUA HANG 1,SEVERAL_FIELDS,5146062.0,False,False,True,False,False,1.0,['412702640'],
9d46a14eb-bfed-8d9c-3bd4-d432266e1c9c,0.0,,,,,[],,412451589,CHN,MIN SHI YU 03775,NO_MATCH,31288.0,True,False,False,True,False,1.0,['412451589'],
7298c96ea-a77c-5450-5deb-b8f47467393c,0.0,,,,,[],,412443828,CHN,MIN PING YU 63378,NO_MATCH,467367.0,True,False,False,True,False,1.0,['412443828'],
8be177c83-3f42-3a90-f1ca-d02d11872441,0.0,,,,,[],,412441221,CHN,MIN LIAN YU 60546,NO_MATCH,225745.0,True,False,False,True,False,1.0,['412441221'],
94a754c29-9f22-180e-14b9-e77689d04bee,1.0,412373550,CHN,BAOHAITUN,9400227,['TANKER'],SHANGHAI DONGZHAN SHPG,412373550,CHN,BAO HAI TUN,SEVERAL_FIELDS,2077129.0,False,False,True,False,False,1.0,['412373550'],
49afbd40d-d8f1-6772-ec9b-3dd0d27d0e13,0.0,,,,,[],,412703990,CHN,HAI ZHI XING 568,NO_MATCH,1211656.0,True,False,False,True,False,1.0,['412703990'],
5e94ab984-4e46-c709-d5bc-bff37522050c,0.0,,,,,[],,412162046,CHN,MINLIANYU60162-4672%,NO_MATCH,241.0,True,False,False,True,False,1.0,['412162046'],
2a1824aa7-7105-6aef-a0ee-5d986e3314a4,0.0,,,,,[],,412534665,CHN,YUEHAIYU30836,NO_MATCH,27971.0,True,False,False,True,False,1.0,['412534665'],
37de117dd-dada-e116-373f-0ae3a0590a24,0.0,,,,,[],,412430714,CHN,ZHELONGGANGYU02880,NO_MATCH,329549.0,True,False,False,True,False,1.0,['412430714'],
958cb8db6-6ec5-70df-09aa-47698a6eb86c,0.0,,,,,[],,412915107,CHN,60915-7-73%,NO_MATCH,106.0,True,False,False,True,False,1.0,['412915107'],
803f7d8dd-d60d-9d78-7bc9-599e4d55ef11,0.0,,,,,[],,412146000,CHN,TIAN XIANG 81,NO_MATCH,1279056.0,True,False,False,True,False,1.0,['412146000'],
78b528efb-b0dc-9040-1e00-177e1275372d,0.0,,,,,[],,412450907,CHN,MINSHIYU08653,NO_MATCH,94994.0,True,False,False,True,False,1.0,['412450907'],
97e45a999-9f71-e841-6db2-bec20242aa51,1.0,414403130,CHN,DONGRUN15,9843467,['TANKER'],ZHEJIANG DONGRUN SHIPPING CO L,414403130,CHN,DONG RUN 15,SEVERAL_FIELDS,2551341.0,False,False,True,False,False,1.0,['414403130'],
f80b7505c-c27b-bfb1-4386-362408ecc47f,0.0,,,,,[],,412897778,CHN,TIELONG68977-78-99%,NO_MATCH,28095.0,True,False,False,True,False,1.0,['412897778'],
fd5c61722-2aaf-b6e2-3dab-351e0e2e00b4,0.0,,,,,[],,412448399,CHN,MIN PU YU 23889,NO_MATCH,509523.0,True,False,False,True,False,1.0,['412448399'],
d0e20b959-99f7-a091-8772-134dbaab8963,0.0,,,,,[],,412450254,CHN,MINFUDINGYU02361,NO_MATCH,239076.0,True,False,False,True,False,1.0,['412450254'],
3e096df6f-f6e5-be1f-57fc-c6c5dd1b1141,0.0,,,,,[],,412188319,CHN,TIELONG61883-19-99%,NO_MATCH,12877.0,True,False,False,True,False,1.0,['412188319'],
c8b9104ee-edf0-0057-6568-38323601f1ef,0.0,,,,,[],,414621000,CHN,MING ZHOU 59,NO_MATCH,2349903.0,True,False,False,True,False,1.0,['414621000'],
fbc4c193d-dcac-c6c4-88e2-98ff72fbf9fc,0.0,,,,,[],,412153313,CHN,TIELONG61533-13-57%,NO_MATCH,2529.0,True,False,False,True,False,1.0,['412153313'],
f79a58a89-9d23-207e-224e-f24a50f96bbb,0.0,,,,,[],,412441045,CHN,MINLIANYU60433,NO_MATCH,819815.0,True,False,False,True,False,1.0,['412441045'],
ee61c9665-5074-360d-02a5-dec456348f23,0.0,,,,,[],,412177977,CHN,TIELONG61779-77-99%,NO_MATCH,16795.0,True,False,False,True,False,1.0,['412177977'],
9e6c83615-5132-7b59-3e3d-ab68a527ccb9,0.0,,,,,[],,412450794,CHN,MINLONGYU62088,NO_MATCH,89722.0,True,False,False,True,False,1.0,['412450794'],
0ee156b14-426d-9d61-5f63-c2fb6aa8962e,0.0,,,,,[],,412441528,CHN,MINLIANYU61746,NO_MATCH,77656.0,True,False,False,True,False,1.0,['412441528'],
ccfeeafaf-fff6-ea6c-d851-b76b1f66d3d9,0.0,,,,,[],,412441207,CHN,MIN LIAN YU 61651,NO_MATCH,1457659.0,True,False,False,True,False,1.0,['412441207'],
b6d3d3f1d-d8fa-2877-58b9-8d5fab70a4f8,0.0,,,,,[],,412451381,CHN,MIN SHI YU 07077,NO_MATCH,39913.0,True,False,False,True,False,1.0,['412451381'],
a3c7a5f62-28b1-f0e5-52b6-b68af1ab58d9,0.0,,,,,[],,412088108,CHN,TAILONG00881-8-99%,NO_MATCH,893.0,True,False,False,True,False,1.0,['412088108'],
98eaa2d15-5876-db16-363f-8dd3a2b614c8,0.0,,,,,[],,412206036,CHN,JINMANYI11198-8-55%,NO_MATCH,7432.0,True,False,False,True,False,1.0,['412206036'],
6297b299b-b04a-1844-0b1f-d7630da87754,0.0,,,,,[],,412441649,CHN,MINLIANYU60266,NO_MATCH,1524519.0,True,False,False,True,False,1.0,['412441649'],
3c49269d7-7ee4-5723-b607-79df008af80e,0.0,,,,,[],,412902869,CHN,YEXING-11-53%,NO_MATCH,15.0,True,False,False,True,False,1.0,['412902869'],
efe7becd3-3a0a-a3c8-943d-e75d43f6f339,0.0,,,,,[],,412701175,CHN,TIELONG-01559-10-79%,NO_MATCH,66.0,True,False,False,True,False,1.0,['412701175'],
3f36f8510-0188-03a6-35d5-ce869b1538f3,0.0,,,,,[],,412442219,CHN,MINLIANYUYUN60968,NO_MATCH,94724.0,True,False,False,True,False,1.0,['412442219'],
0b6eae9e2-226e-38c8-e740-bed9152ac657,0.0,,,,,[],,412200371,CHN,DAYIFA11616-5,NO_MATCH,19959.0,True,False,False,True,False,1.0,['412200371'],
fd1761d5f-f155-a035-2102-d9f2c00a0325,0.0,,,,,[],,412441531,CHN,MINLIANYU61883,NO_MATCH,107845.0,True,False,False,True,False,1.0,['412441531'],
1b3436217-70f7-cde8-438b-1b98cf0dd493,0.0,,,,,[],,412422630,CHN,DONG HAI 210,NO_MATCH,469953.0,True,False,False,True,False,1.0,['412422630'],
2d99563e5-5591-b27e-5891-1cbe9f8e2027,0.0,,,,,[],,412442214,CHN,MIN LIAN YU 61969,NO_MATCH,293696.0,True,False,False,True,False,1.0,['412442214'],
9c58a151f-fb0a-79b2-127c-856de015acf1,0.0,,,,,[],,412442205,CHN,MINLIANYU68998,NO_MATCH,183580.0,True,False,False,True,False,1.0,['412442205'],
a14a64f82-2153-a14d-a955-090f0d32a9fc,0.0,,,,,[],,412445574,CHN,MINLIANYU60072,NO_MATCH,518445.0,True,False,False,True,False,1.0,['412445574'],
c054d2b61-1e23-a978-3471-2b692bc06904,0.0,,,,,[],,414419000,CHN,ZHONG XING DA79,NO_MATCH,3773993.0,True,False,False,True,False,1.0,['414419000'],
891add15b-b70f-f5f6-7b4b-4c19fa483e2a,0.0,,,,,[],,412343658,CHN,62688,NO_MATCH,260653.0,True,False,False,True,False,1.0,['412343658'],
1f1b76321-1798-3a72-4dff-3c003f51751f,0.0,,,,,[],,412522792,CHN,QIONGLINGYU17098,NO_MATCH,205459.0,True,False,False,True,False,1.0,['412522792'],
5f44fb632-2741-84d1-6224-a1f8a3a158d6,0.0,,,,,[],,412641603,CHN,MINLIANYU60416-0385%,NO_MATCH,92.0,True,False,False,True,False,1.0,['412641603'],
cf1e4f2f7-787e-284f-2418-1cc075ebc4f1,0.0,,,,,[],,412197110,CHN,MINLIANYU6019711029%,NO_MATCH,122.0,True,False,False,True,False,1.0,['412197110'],
4b14d58c7-7caa-da12-c0d4-121bde0c7ab3,0.0,,,,,[],,414869000,CHN,BO SHENG 58,NO_MATCH,1961980.0,True,False,False,True,False,1.0,['414869000'],
ca3f8ffa9-98e1-228e-cb43-07de5f5f1531,0.0,,,,,[],,412442233,CHN,MINLIANYUYUN60523,NO_MATCH,19138.0,True,False,False,True,False,1.0,['412442233'],
fcb911a40-092e-1e1d-978b-e817c9280263,0.0,,,,,[],,412007891,CHN,DA YI FA 99,NO_MATCH,82044.0,True,False,False,True,False,1.0,['412007891'],
b4643a649-9234-4da4-0356-1515f500f463,0.0,,,,,[],,412056201,CHN,YU60562--1 40%,NO_MATCH,3468.0,True,False,False,True,False,1.0,['412056201'],
8c7562e71-1fe8-347f-f29f-4a5477d36f6c,0.0,,,,,[],,412385579,CHN,TIELONG63855-79-88%,NO_MATCH,107.0,True,False,False,True,False,1.0,['412385579'],
fa0043f7f-f95d-90e4-05c5-fc552459d817,0.0,,,,,[],,412206016,CHN,TIELONG11198-3-99%,NO_MATCH,8799.0,True,False,False,True,False,1.0,['412206016'],
b398bac59-9e38-3369-be60-f3b3e2a47dcc,0.0,,,,,[],,412760560,CHN,LI XING DA,NO_MATCH,600838.0,True,False,False,True,False,1.0,['412760560'],
6699c7a67-78e3-0016-c6cb-09d25d1aeaeb,0.0,,,,,[],,412441084,CHN,MINLIANYU60325,NO_MATCH,223993.0,True,False,False,True,False,1.0,['412441084'],
771e25dc9-9476-0d32-f6a0-53efd1f90764,0.0,,,,,[],,412197102,CHN,MINLIANYU6019710286%,NO_MATCH,86.0,True,False,False,True,False,1.0,['412197102'],
f6533e87b-b3bd-5890-9c25-c0004ab72344,0.0,,,,,[],,414612000,CHN,ZHE YIN JU HE 1,NO_MATCH,863554.0,True,False,False,True,False,1.0,['414612000'],
352ca1481-1cdb-007e-bcb1-83569635a29b,3.0,412477740,CHN,TONGXINYUAN,9515814,['TANKER'],SHENZHEN COSCO LPG SHPG,412477740,CHN,TONG XIN YUAN,SEVERAL_FIELDS,3499187.0,False,False,True,False,False,3.0,"['412418063', '412477740', '412501340']",
8437c6f9c-c088-f973-baf1-6f3c15a690f9,0.0,,,,,[],,412444751,CHN,08085,NO_MATCH,269551.0,True,False,False,True,False,1.0,['412444751'],
a8d12b332-2e7b-f2d1-f221-7fd3c9144ee1,0.0,,,,,[],,412601234,CHN,MINLIANYU60122-3465%,NO_MATCH,478.0,True,False,False,True,False,1.0,['412601234'],
e4cdd5d6a-a4e6-2839-a9e2-6a017ab5b12d,0.0,,,,,[],,414804000,CHN,XIN SHUN HAI,NO_MATCH,2615562.0,True,False,False,True,False,1.0,['414804000'],
8763a3267-7199-d0ad-88b2-4dd2b5bb5fc9,0.0,,,,,[],,412695229,CHN,MINLIANYU60952-2999%,NO_MATCH,8783.0,True,False,False,True,False,1.0,['412695229'],
04778a617-7239-5e17-184e-7d850ba9410e,0.0,,,,,[],,412647930,CHN,MINLIANYU60479-3073%,NO_MATCH,230.0,True,False,False,True,False,1.0,['412647930'],
1f27e6f6f-f07b-a93b-bdba-5cbf0b8c26e5,1.0,412380870,CHN,DINGHENG15,9796224,['TANKER'],SHANGHAI DINGHENG SHPG,412380870,CHN,DING HENG 15,SEVERAL_FIELDS,2745482.0,False,False,True,False,False,1.0,['412380870'],
0cd1b4f53-3a45-4e1b-9d25-a86a299a87d8,0.0,,,,,[],,412762110,CHN,XIN MAO AN,NO_MATCH,1984383.0,True,False,False,True,False,1.0,['412762110'],
c9acfcc22-2759-19b6-914b-d85e3732b10e,0.0,,,,,[],,412616653,CHN,TIELONG61666-53-99%,NO_MATCH,21289.0,True,False,False,True,False,1.0,['412616653'],
5f198bc88-8714-0ea1-a9ca-cb9e352d8798,0.0,,,,,[],,412428131,CHN,MINLIANYU60428-99%,NO_MATCH,312.0,True,False,False,True,False,1.0,['412428131'],
210ed139d-db16-786c-4219-fd7e7957332f,0.0,,,,,[],,412699737,CHN,TIELONG69997-37-99%,NO_MATCH,58056.0,True,False,False,True,False,1.0,['412699737'],
d975528db-b275-28df-0058-f62cb30e56a2,0.0,,,,,[],,412444832,CHN,MIN LONG YU 62690,NO_MATCH,259158.0,True,False,False,True,False,1.0,['412444832'],
9374d2ea1-12d3-02bc-7134-2e93fbacbb18,0.0,,,,,[],,412443817,CHN,MINPINGYU65566,NO_MATCH,130450.0,True,False,False,True,False,1.0,['412443817'],
207bda51a-a51d-f0d1-021d-79583fb2b28f,0.0,,,,,[],,412428103,CHN,MINLIANYU60428-99%,NO_MATCH,570.0,True,False,False,True,False,1.0,['412428103'],
267ba35e2-2029-5261-1540-39bdb922509e,0.0,,,,,[],,412432974,CHN,ZHECANGYU05999,NO_MATCH,350100.0,True,False,False,True,False,1.0,['412432974'],
6654ab5d6-6ebf-1b43-7e45-af659f30af1b,0.0,,,,,[],,412428162,CHN,MINLIANYU60428-99%,NO_MATCH,978.0,True,False,False,True,False,1.0,['412428162'],
5916f506a-a67e-1c8b-08ee-9f68a71f4f72,0.0,,,,,[],,412616658,CHN,TIELONG61666-58-99%,NO_MATCH,27655.0,True,False,False,True,False,1.0,['412616658'],
425501b71-1dfe-2717-e81a-45df53c757c7,0.0,,,,,[],,412900002,CHN,-55%,NO_MATCH,1854.0,True,False,False,True,False,1.0,['412900002'],
2736bb711-1177-4556-fc6f-d9dd8904286b,0.0,,,,,[],,412279000,CHN,HENG RONG JIANG HAI,NO_MATCH,536032.0,True,False,False,True,False,1.0,['412279000'],
5c918dddb-b18a-94e0-35a9-af1a34393009,0.0,,,,,[],,412441512,CHN,MINLIANYU61961,NO_MATCH,178567.0,True,False,False,True,False,1.0,['412441512'],
81df6a790-03f2-6b71-1f2e-8878baae4cd4,0.0,,,,,[],,412897781,CHN,TIELONG68977-81-53%,NO_MATCH,5879.0,True,False,False,True,False,1.0,['412897781'],
499074732-2e5e-56af-7d1e-6f1ff4d00025,0.0,,,,,[],,412443522,CHN,MINLIANYU60968,NO_MATCH,75738.0,True,False,False,True,False,1.0,['412443522'],
35701d7e8-86cd-f082-ed64-2d06b55e7523,0.0,,,,,[],,412061988,CHN,MIN PING YU 61999,NO_MATCH,194986.0,True,False,False,True,False,1.0,['412061988'],
4f486443e-e9bb-bcb5-0810-4c52906d93e6,0.0,,,,,[],,414405000,CHN,YUE DA 2,NO_MATCH,2222073.0,True,False,False,True,False,1.0,['414405000'],
10f6bc295-56e8-3ff3-6d5f-e470a9c1c87e,0.0,,,,,[],,412443321,CHN,MINLIANYU60224,NO_MATCH,309283.0,True,False,False,True,False,1.0,['412443321'],
d51c1fec5-5485-7f1f-5036-0075225301f0,0.0,,,,,[],,412313617,CHN,TIELONG33136-17-99%,NO_MATCH,5797.0,True,False,False,True,False,1.0,['412313617'],
e6d08140a-a917-69dd-e8bf-b6f1f5b3dff8,0.0,,,,,[],,412443259,CHN,MIN PING YU 63169,NO_MATCH,185989.0,True,False,False,True,False,1.0,['412443259'],
0a7f51e1e-e167-27f5-3ce9-866fed3a1d77,0.0,,,,,[],,412442221,CHN,MINLIANYUYUN60963,NO_MATCH,63650.0,True,False,False,True,False,1.0,['412442221'],
cbfe6da71-11f6-a810-78bd-b74f06aa3837,0.0,,,,,[],,412616210,CHN,MINLIANYU60162-1040%,NO_MATCH,871.0,True,False,False,True,False,1.0,['412616210'],
3ecc64130-05ba-3eb2-a993-55d96eee36d3,0.0,,,,,[],,412163603,CHN,TIELONG61636-03-99%,NO_MATCH,71233.0,True,False,False,True,False,1.0,['412163603'],
86a9bbbdf-f62d-ce99-b0a6-fe0fd6d95e2b,0.0,,,,,[],,412197107,CHN,MINLIANYU6019710799%,NO_MATCH,2191.0,True,False,False,True,False,1.0,['412197107'],
45047dbf9-9e24-4ffe-1020-f367df79a12a,0.0,,,,,[],,412449664,CHN,MINPINGYU60566,NO_MATCH,72539.0,True,False,False,True,False,1.0,['412449664'],
894bc0f54-4c69-5908-64fc-f03da21137c4,0.0,,,,,[],,412221087,CHN,6,NO_MATCH,14633.0,True,False,False,True,False,1.0,['412221087'],
8413a36c1-13c6-ba86-9126-e805c0ff6350,0.0,,,,,[],,412863261,CHN,MIN PING YU 63261,NO_MATCH,255902.0,True,False,False,True,False,1.0,['412863261'],
9f6684cc8-8408-2d0e-2071-97a437ff5065,0.0,,,,,[],,412041606,CHN,YU60416--6 50%,NO_MATCH,102.0,True,False,False,True,False,1.0,['412041606'],
41a158ddf-f8b8-d411-01c0-5bd8ca4cf173,0.0,,,,,[],,412177978,CHN,TIELONG61779-78-99%,NO_MATCH,15731.0,True,False,False,True,False,1.0,['412177978'],
4cbad733d-d989-b202-fb01-68c11e26232f,0.0,,,,,[],,412428119,CHN,MINLIANYU60428-99%,NO_MATCH,505.0,True,False,False,True,False,1.0,['412428119'],
6b57a2034-4753-7fe6-3539-c09bce99f43c,0.0,,,,,[],,412442722,CHN,MINLIANYU60655,NO_MATCH,2114240.0,True,False,False,True,False,1.0,['412442722'],
49ab9a61f-fa06-41a2-eb44-d9ea739a290d,0.0,,,,,[],,414407000,CHN,BEI LUN HAI 17,NO_MATCH,2348411.0,True,False,False,True,False,1.0,['414407000'],
8434e3782-2f2e-3c62-1e37-408794d926fc,0.0,,,,,[],,412428135,CHN,MINLIANYU60428-99%,NO_MATCH,411.0,True,False,False,True,False,1.0,['412428135'],
67926ee50-0b5b-2ac4-8a10-07adfe775763,0.0,,,,,[],,414402880,CHN,RUI YUN 9,NO_MATCH,3267919.0,True,False,False,True,False,1.0,['414402880'],
cddced6df-f6cb-9ad8-f2df-064c85d254f1,0.0,,,,,[],,412685884,CHN,TIETONG61858-84-99%,NO_MATCH,15938.0,True,False,False,True,False,1.0,['412685884'],
2fcb42321-129e-607f-70fd-21f4960e916e,0.0,,,,,[],,412467029,CHN,MINLIANYU60008,NO_MATCH,1446459.0,True,False,False,True,False,1.0,['412467029'],
b422cd890-088a-5381-4ab1-05d1e996dd50,0.0,,,,,[],,412102783,CHN,CLSHUIWENGUANCE-99%,NO_MATCH,4806.0,True,False,False,True,False,1.0,['412102783'],
f5a847b40-0fe0-2b87-7c08-a12cf3390fca,0.0,,,,,[],,412444085,CHN,MINFUDINGYU02391,NO_MATCH,356688.0,True,False,False,True,False,1.0,['412444085'],
c3d4abb54-4a4a-c8c4-f150-e9727ddc258c,2.0,414007000,CHN,HONGBAOSHI2,9580443,['CARGO'],FUJIAN SHIPPING,414007000,CHN,HONG BAO SHI 2,SEVERAL_FIELDS,5890757.0,False,False,True,False,False,1.0,['414007000'],
992695500-01f4-4819-98cd-0bb7cc382949,0.0,,,,,[],,412446632,CHN,MINXIAYU01875,NO_MATCH,119066.0,True,False,False,True,False,1.0,['412446632'],
a906a6041-1a08-e5af-550f-90f8f0fc14c5,0.0,,,,,[],,412858216,CHN,TIELONG61858-16-99%,NO_MATCH,34501.0,True,False,False,True,False,1.0,['412858216'],
d4dda58ea-aff1-2f8f-f9c4-a167d0307b38,0.0,,,,,[],,412441015,CHN,MINLIANYU62399,NO_MATCH,688298.0,True,False,False,True,False,1.0,['412441015'],
e2db1d723-3e6e-935f-7398-a378932ea4e8,0.0,,,,,[],,412832173,CHN,YUE YANG JIANG 0529,NO_MATCH,56415.0,True,False,False,True,False,1.0,['412832173'],
a8532bc92-2b0c-6b6d-8930-2d4397a34016,0.0,,,,,[],,412447621,CHN,MINFUDINGYU09697,NO_MATCH,169444.0,True,False,False,True,False,1.0,['412447621'],
8eba20c43-39c9-7527-e515-81207c2c76b8,0.0,,,,,[],,412093705,CHN,YU60937--5 90%,NO_MATCH,165063.0,True,False,False,True,False,1.0,['412093705'],
94b4655ad-d70f-6d7a-28a9-a0c418eb0148,0.0,,,,,[],,414676000,CHN,ZHONG GU HANG ZHOU,NO_MATCH,3602551.0,True,False,False,True,False,1.0,['414676000'],
57fc44aee-ef9d-5619-d80d-dfd1518848ce,0.0,,,,,[],,412555627,CHN,MINPUYU55556-27-72%,NO_MATCH,74.0,True,False,False,True,False,1.0,['412555627'],
872dcba87-73b1-00ab-fed9-456b416e3e2e,0.0,,,,,[],,412671713,CHN,MINLIANYU61717-1379%,NO_MATCH,1069.0,True,False,False,True,False,1.0,['412671713'],
4073dd128-86ea-02a8-7aaa-94886b8b8f0b,0.0,,,,,[],,412915116,CHN,60915-16-97%,NO_MATCH,70.0,True,False,False,True,False,1.0,['412915116'],
0777754f5-5636-9808-cfd7-8e0ca298119d,0.0,,,,,[],,412441318,CHN,MINLIANYU60369,NO_MATCH,1004445.0,True,False,False,True,False,1.0,['412441318'],
cd29a814e-e7cf-50c8-9aae-2c6e6776ef53,0.0,,,,,[],,414874000,CHN,AN FENG 09,NO_MATCH,1862326.0,True,False,False,True,False,1.0,['414874000'],
